区域,小区名称,面积(㎡),户型,价格(元/月)
江岸,惠济社区(江岸),56,1室1厅1卫,1700
江岸,花北小区,100,4室2厅1卫,2500
江岸,苗栗路101到105号,44,1室1厅1卫,1600
江岸,湖边坊社区,38,1室1厅1卫,1000
江岸,教委大院,47,1室1厅1卫,1800
江岸,香港路179到181号,50,1室1厅1卫,1580
江岸,吉祥谷,32,2室1厅1卫,1500
江岸,吉祥谷,45,2室1厅1卫,1700
江岸,吉祥谷,45,2室1厅1卫,1700
江岸,吉祥谷,67,2室1厅1卫,1700
江岸,宏宇绿色新都,80,2室2厅1卫,1600
江岸,瑞云公馆,40,2室1厅2卫,2200
江岸,吉祥谷,55,2室2厅1卫,2000
江岸,统建同安家园,89,2室2厅1卫,2600
江岸,统建同安家园,90,2室2厅1卫,2600
江岸,七星香山花园,97,2室2厅1卫,2400
江岸,统建同安家园,79,2室2厅1卫,2500
江岸,瑞云公馆,39,2室2厅2卫,2300
江岸,吉祥谷,61,2室1厅1卫,2000
江岸,汉口城市广场SOHO,45,2室2厅1卫,2500
江岸,统建同安家园,89,3室1厅1卫,2000
江岸,统建同安家园,80,2室2厅1卫,2500
江岸,吉祥谷,142,3室2厅2卫,2800
江岸,瑞云居,39,2室1厅1卫,2300
江岸,汉口城市广场四期,76,2室2厅1卫,2500
江岸,汉口城市广场三期,86,2室1厅1卫,2800
江岸,金桥庭院,126,3室2厅2卫,3000
江岸,金桥庭院,158,4室2厅2卫,1800
江岸,统建同安家园,114,3室2厅1卫,2500
江岸,汉口城市广场五期,89,3室1厅1卫,2800
江岸,汉口城市广场SOHO,45,2室2厅1卫,3000
江岸,汉口城市广场,45,2室2厅2卫,2800
江岸,幸福时代四期,89,3室1厅1卫,3300
江岸,统建同安家园,130,3室2厅2卫,3200
江岸,汉口城市广场,45,2室1厅2卫,3000
江岸,晋合金桥世家,147,3室2厅2卫,6200
江岸,统建同安家园,139,3室2厅2卫,3500
江岸,统建同安家园,124,3室2厅2卫,3600
江岸,汉口城市广场SOHO,45,2室1厅1卫,3000
江岸,统建同安家园,89,2室1厅1卫,2900
江岸,吉祥谷,142,3室2厅2卫,2800
江岸,统建同安家园,137,3室2厅1卫,3000
江岸,汉口城市广场SOHO,45,2室1厅2卫,3000
江岸,汉口城市广场,45,2室2厅2卫,2900
江岸,汉口城市广场SOHO,45,2室1厅2卫,2800
江岸,锦苑公寓,131,3室2厅2卫,3200
江岸,城开天梨阁,142,4室2厅2卫,5000
江岸,汉口城市广场,67,3室2厅2卫,5500
江岸,汉口城市广场SOHO,44,2室1厅2卫,3200
江岸,统建同安家园,124,3室2厅2卫,3500
江岸,金桥庭院,127,3室2厅2卫,3300
江岸,汉口城市广场,45,2室1厅1卫,3200
江岸,同鑫花园景福苑,130,3室2厅2卫,3300
江岸,汉口城市广场,45,2室1厅2卫,3000
江岸,汉口城市广场SOHO,90,2室2厅1卫,3000
江岸,幸福时代四期,47,2室1厅1卫,3000
江岸,汉口城市广场SOHO,45,2室1厅2卫,3000
江岸,吉祥谷,142,3室2厅2卫,2000
江岸,汉口城市广场SOHO,45,2室1厅2卫,3500
江岸,中胜国际,42,2室1厅2卫,2300
江岸,二七国际,87,2室2厅1卫,2800
江岸,汉口城市广场,44,2室2厅2卫,3200
江岸,汉口城市广场SOHO,45,2室1厅2卫,3200
江岸,汉口城市广场四期,78,2室1厅1卫,2800
江岸,汉口城市广场,45,2室1厅1卫,6000
江岸,汉口城市广场五期,89,3室1厅1卫,3000
江岸,晋合金桥世家,149,3室1厅2卫,5500
江岸,金岛御璟世家,80,3室1厅1卫,1300
江岸,紫御公馆,69,2室1厅1卫,2400
江岸,晋合金桥世家,168,3室2厅2卫,7000
江岸,二七国际,60,2室2厅1卫,4000
江岸,汉口城市广场五期,75,2室2厅1卫,2500
江岸,汉口城市广场SOHO,45,2室1厅1卫,3000
江岸,东方恒星园,54,2室1厅1卫,2300
江岸,汉口城市广场SOHO,45,2室1厅1卫,2800
江岸,汉口城市广场,45,2室1厅1卫,6000
江岸,汉口城市广场SOHO,45,2室1厅1卫,3000
江岸,幸福时代四期,85,3室1厅1卫,2500
江岸,二七国际,35,2室2厅1卫,3000
江岸,汉口城市广场,130,4室2厅2卫,5000
江岸,汉口城市广场SOHO,44,2室2厅2卫,3200
江岸,汉口城市广场,45,2室1厅2卫,2700
江岸,二七国际,87,2室2厅1卫,2600
江岸,幸福时代四期,47,2室1厅1卫,1500
江岸,汉口城市广场SOHO,61,3室2厅2卫,5500
江岸,汉口城市广场SOHO,45,2室1厅2卫,3000
江岸,二七国际,48,2室2厅2卫,3400
江岸,汉口城市广场SOHO,45,2室2厅1卫,3300
江岸,盛景美寓,79,2室1厅1卫,2000
江岸,盛景天地盛景国际,90,2室1厅1卫,2300
江岸,花北小区,74,2室1厅1卫,1800
江岸,圣诚和园,89,2室1厅1卫,2400
江岸,汉口城市广场四期,114,3室2厅1卫,4000
江岸,统建同安家园,128,3室2厅2卫,2600
江岸,汉口城市广场SOHO,45,2室1厅2卫,3000
江岸,汉口城市广场SOHO,61,3室2厅2卫,5500
江岸,汉口城市广场SOHO,44,2室2厅2卫,3200
江岸,汉口城市广场,45,2室1厅2卫,2700
江岸,二七国际,87,2室2厅1卫,2600
江岸,幸福时代四期,47,2室1厅1卫,1500
江岸,吉祥谷,34,2室1厅1卫,1400
江岸,汉口城市广场SOHO,270,6室2厅2卫,9000
江岸,汉口城市广场SOHO,270,6室2厅2卫,9000
江岸,瑞云公馆,40,2室2厅2卫,2200
江岸,汉口城市广场SOHO,270,6室2厅2卫,9000
江岸,黄浦公馆,88,2室1厅1卫,2800
江岸,统建同安家园,139,3室1厅2卫,4000
江岸,吉祥谷,34,2室1厅1卫,1600
江岸,吉祥谷,45,2室1厅1卫,1500
江岸,汉口城市广场SOHO,44,2室2厅2卫,1400
江岸,宏宇绿色新都,98,2室2厅2卫,2500
江岸,吉祥谷,33,2室1厅1卫,1700
江岸,汉口城市广场四期,77,2室1厅1卫,2600
江岸,二七花园,76,2室2厅1卫,2000
江岸,紫御公馆,73,2室1厅1卫,2200
江岸,吉祥谷,67,3室2厅1卫,1900
江岸,汉口城市广场SOHO,45,2室1厅2卫,6900
江岸,汉口城市广场SOHO,45,2室2厅1卫,6900
江岸,汉口城市广场SOHO,45,2室2厅1卫,3200
江岸,圣诚和园,82,2室2厅1卫,2400
江岸,七星香山花园,95,2室1厅1卫,2300
江岸,汉口城市广场,45,2室2厅1卫,2500
江岸,统建同安家园,90,3室1厅1卫,2600
江岸,汉口城市广场SOHO,45,2室1厅2卫,1600
江岸,七星香山花园,90,2室1厅1卫,2200
江岸,吉祥谷,45,2室1厅1卫,1500
江岸,吉祥谷,32,2室1厅1卫,1800
江岸,紫御公馆,73,2室1厅1卫,2300
江岸,统建同安家园,129,3室2厅2卫,3000
江岸,汉口城市广场SOHO,45,2室1厅1卫,3000
江岸,汉口城市广场SOHO,44,2室1厅1卫,3000
江岸,联合社区,63,2室2厅1卫,2000
江岸,花北小区,81,3室1厅1卫,2600
江岸,幸福人家北苑,126,3室2厅2卫,2600
江岸,同鑫花园,125,3室2厅2卫,3400
江岸,幸福人家北苑,126,3室2厅2卫,3000
江岸,同鑫花园,112,3室1厅2卫,3500
江岸,同鑫花园,73,2室1厅1卫,2500
江岸,宏宇绿色新都,119,3室1厅2卫,2500
江岸,幸福人家北苑,126,3室2厅2卫,2600
江岸,花北小区,68,2室1厅1卫,1800
江岸,幸福人家北苑,89,2室1厅1卫,2500
江岸,现代城一区,91,2室2厅1卫,2400
江岸,绿地汉口中心,95,3室2厅1卫,1800
江岸,百步龙庭,93,2室2厅1卫,2300
江岸,黄浦花园,107,3室1厅1卫,2800
江岸,金融街壹号,106,3室1厅1卫,3000
江岸,绿地汉口中心,103,3室1厅1卫,3500
江岸,绿地汉口中心,96,3室2厅1卫,2600
江岸,百步亭金桥汇II期,98,3室2厅1卫,1000
江岸,金凌育才雅苑,98,2室2厅1卫,4000
江岸,统建大江园南苑,96,2室2厅1卫,3400
江岸,金色华府,104,3室2厅1卫,4300
江岸,融创融公馆,103,3室2厅1卫,2200
江岸,金色华府,103,3室2厅2卫,4500
江岸,锦湖金利花园二期,91,2室2厅1卫,2300
江岸,海赋江城,103,3室2厅1卫,3500
江岸,幸福时代,97,2室2厅1卫,2600
江岸,中森华国际城,93,3室2厅1卫,2400
江岸,万锦江城,96,3室1厅1卫,3100
江岸,盛景天地盛景国际,94,1室1厅1卫,1100
江岸,花北小区,71,2室1厅1卫,1700
江岸,花北小区,51,2室1厅1卫,1700
江岸,同鑫花园,123,3室2厅2卫,2600
江岸,幸福人家北苑,130,3室2厅1卫,2700
江岸,吉祥谷,180,3室2厅2卫,4500
江岸,花北小区,62,2室1厅1卫,2100
江岸,花北小区,74,2室1厅1卫,2100
江岸,幸福人家北苑,124,3室2厅2卫,2500
江岸,百胜春天,80,2室1厅1卫,2000
江岸,花北小区,81,3室1厅1卫,2100
江岸,凯旋名苑,100,2室1厅1卫,2000
江岸,绿地汉口中心,103,3室2厅1卫,1800
江岸,尚都一品,94,3室1厅1卫,2400
江岸,百步亭金桥汇,98,3室2厅1卫,1600
江岸,汉口花园幽兰居,93,2室2厅1卫,2200
江岸,锦湖金利花园二期,91,2室1厅1卫,2400
江岸,百步亭金桥汇,97,3室2厅1卫,2500
江岸,金汉花园,101,2室1厅1卫,2600
江岸,绿地汉口中心,96,3室1厅1卫,2600
江岸,百步龙庭,101,2室2厅1卫,2600
江岸,天伦华庭,90,2室2厅1卫,2500
江岸,二七人家,96,2室2厅1卫,2600
江岸,百步亭金桥汇,98,3室1厅1卫,2600
江岸,万锦江城,95,3室2厅1卫,2800
江岸,绿地汉口中心,96,3室1厅1卫,1500
江岸,万锦江城,91,3室2厅1卫,3000
江岸,天梨阁南苑,92,2室2厅1卫,3000
江岸,百步亭金桥汇,97,3室1厅1卫,2800
江岸,黄浦雅苑,107,2室1厅1卫,4000
江岸,海赋江城,93,3室2厅1卫,2800
江岸,航天双城,92,2室1厅1卫,3500
江岸,统建大江园南苑,97,2室2厅1卫,3400
江岸,航天双城,91,2室1厅1卫,3500
江岸,翰林紫园,92,2室1厅1卫,3200
江岸,金融街壹号,97,3室2厅1卫,4500
江岸,九龙阁,108,2室2厅2卫,3200
江岸,东亚大厦,101,2室2厅1卫,3300
江岸,长江委协昌里小区,94,4室2厅2卫,5000
江岸,大江天际,96,2室2厅1卫,3300
江岸,黄埔东宫,106,3室1厅1卫,4000
江岸,绿地汉口中心,96,3室2厅1卫,2800
江岸,航天双城,92,2室2厅1卫,3900
江岸,统建大江园南苑,96,2室1厅1卫,3500
江岸,万锦江城,96,3室2厅1卫,3600
江岸,汉口花园怡菊院,92,2室2厅1卫,2300
江岸,东立国际,98,3室1厅1卫,3500
江岸,东立国际,99,3室2厅1卫,3500
江岸,东立国际,98,3室1厅1卫,3500
江岸,东立国际,99,3室2厅1卫,3500
江岸,开明小区,103,3室2厅1卫,3000
江岸,航天双城,92,2室2厅1卫,3600
江岸,汉口花园怡菊院,92,2室2厅1卫,2300
江岸,东立国际,91,2室2厅1卫,2900
江岸,君悦尚品,94,2室1厅1卫,3000
江岸,海赋江城,92,3室2厅1卫,2900
江岸,绿地汉口中心,103,3室2厅1卫,2800
江岸,东立国际,99,3室1厅1卫,3500
江岸,余华岭佳园,100,3室2厅1卫,2300
江岸,二七人家,95,2室1厅1卫,2800
江岸,万锦江城,93,3室1厅1卫,3500
江岸,统建大江园南苑,99,2室1厅1卫,3400
江岸,东立国际,99,3室2厅1卫,3200
江岸,万锦江城,92,3室2厅1卫,2900
江岸,华森佳园,91,2室2厅1卫,2200
江岸,景兰苑,90,3室1厅1卫,2200
江岸,绿地汉口中心,96,3室2厅1卫,2550
江岸,金色华府,104,3室1厅2卫,4600
江岸,百步雅庭,93,2室1厅1卫,2200
江岸,天梨阁南苑,91,2室1厅1卫,3000
江岸,景兰苑,92,3室1厅1卫,2200
江岸,万锦江城,96,3室2厅1卫,2850
江岸,悦秀苑,90,3室1厅1卫,2200
江岸,翰林紫园,100,3室2厅1卫,3200
江岸,翰林紫园,91,2室1厅1卫,3400
江岸,幸福湾二期,96,3室2厅1卫,2300
江岸,晋合世家,93,2室1厅1卫,6000
江岸,福星惠誉红桥城,91,3室2厅1卫,2200
江岸,花北小区,66,2室1厅1卫,1700
江岸,百步雅庭,91,2室1厅1卫,2400
江岸,康乐大厦,98,2室2厅1卫,2500
江岸,黄埔东宫,106,3室1厅1卫,2800
江岸,金融街壹号,97,3室2厅1卫,4000
江岸,王府花园,95,2室2厅2卫,3800
江岸,东方恒星园,59,1室1厅1卫,1750
江岸,翰林紫园,92,3室1厅1卫,3400
江岸,翠涛苑,107,3室1厅1卫,5200
江岸,万锦江城,92,2室2厅1卫,3200
江岸,统建大江园南苑,95,2室2厅1卫,3400
江岸,枫丹白鹭,109,3室1厅1卫,4800
江岸,黄埔东宫,108,3室2厅1卫,3800
江岸,统建大江园南苑,95,2室2厅1卫,4500
江岸,绿地汉口中心,107,3室2厅1卫,3200
江岸,台北三村78到85号,97,2室1厅1卫,2200
江岸,王府花园,100,2室2厅1卫,3900
江岸,万锦江城,92,2室1厅1卫,2700
江岸,金凌育才雅苑,101,2室1厅1卫,4200
江岸,武汉晚报小区,105,2室2厅1卫,2800
江岸,尚都一品,93,3室2厅1卫,2300
江岸,长江委协昌里小区,94,2室1厅1卫,2000
江岸,长江委协昌里小区,104,2室2厅1卫,2800
江岸,东立国际,100,3室1厅2卫,3300
江岸,香港路183号,90,2室2厅1卫,2000
江岸,江汉北路建银小区,100,2室1厅1卫,2200
江岸,温馨苑AB区,107,2室1厅2卫,2300
江岸,怡康苑北区,98,2室2厅1卫,2600
江岸,长航局江大路住宅小区,109,3室1厅1卫,2700
江岸,康顺庭苑,96,2室1厅1卫,2000
江岸,金岛金桥壹号,43,1室1厅1卫,1900
江岸,瑞云公馆,39,1室1厅2卫,1800
江岸,东方恒星园,55,1室1厅1卫,1600
江岸,尚湖熙园,89,3室1厅1卫,2300
江岸,金岛金桥壹号,44,1室1厅1卫,2000
江岸,名流世家,85,3室1厅1卫,2200
江岸,金岛金桥壹号,43,1室1厅1卫,2000
江岸,花桥黄浦社区,72,2室1厅1卫,2000
江岸,国际百纳,61,2室1厅1卫,2300
江岸,东立国际,73,2室2厅1卫,2700
江岸,城开二七城市广场,88,3室1厅1卫,2300
江岸,美联公园前,86,3室2厅1卫,2200
江岸,绿地汉口中心,140,2室2厅2卫,2500
江岸,上滑坡小区,76,2室1厅1卫,2600
江岸,众联天美国际,43,2室1厅1卫,2200
江岸,美联联邦生活区二期城仕,111,2室1厅1卫,2400
江岸,现代城二区,80,2室1厅1卫,2200
江岸,金岛金桥壹号,43,1室1厅1卫,1900
江岸,百步龙庭,151,4室2厅2卫,3500
江岸,凯信大厦,46,2室0厅2卫,2000
江岸,御才名仕,72,2室2厅1卫,2800
江岸,金岛金桥壹号,43,1室1厅1卫,1000
江岸,航天双城,143,3室2厅2卫,6000
江岸,航天双城,167,4室2厅2卫,6500
江岸,东立国际,129,3室2厅2卫,4200
江岸,凯旋名苑,134,3室1厅2卫,3000
江岸,百步亭金桥汇II期,88,2室2厅1卫,2900
江岸,黄浦雅苑,235,4室2厅2卫,6500
江岸,瑞云公馆,39,1室1厅2卫,2800
江岸,颐和丽晶,112,3室1厅1卫,5000
江岸,幸福时代,122,3室2厅2卫,3000
江岸,统建大江园北园,159,3室2厅2卫,4200
江岸,瑞云公馆,39,1室1厅1卫,5000
江岸,统建大江园南苑,143,3室2厅2卫,5000
江岸,汇悦天地,148,4室1厅2卫,6000
江岸,瑞云公馆,39,1室1厅1卫,5000
江岸,金色华府,114,3室2厅2卫,4800
江岸,航天双城,167,4室2厅2卫,6500
江岸,航天双城,142,3室2厅2卫,4500
江岸,众联天美国际,43,2室2厅2卫,2300
江岸,同安大厦,156,3室1厅1卫,5500
江岸,东立国际,73,2室1厅1卫,2800
江岸,瑞云公馆,40,1室1厅2卫,1900
江岸,金岛金桥壹号,43,1室1厅1卫,1800
江岸,金岛金桥壹号,44,1室0厅1卫,2000
江岸,长投景城汉口年华,39,2室1厅2卫,2500
江岸,颐和丽晶,117,3室2厅2卫,4500
江岸,东立国际,128,3室1厅2卫,4000
江岸,东立国际,87,未知室0厅0卫,2700
江岸,同安大厦,145,3室1厅1卫,5500
江岸,长航社区,62,2室1厅1卫,1700
江岸,东方恒星园,53,1室1厅1卫,1800
江岸,金色华府,123,3室2厅2卫,5000
江岸,阳光城央座,167,3室2厅2卫,7500
江岸,城开二七城市广场,89,2室2厅1卫,2300
江岸,东立国际,73,2室2厅1卫,2700
江岸,长投景城汉口年华,81,2室2厅1卫,2500
江岸,金岛金桥壹号,43,1室0厅1卫,2000
江岸,金岛金桥壹号,43,1室1厅1卫,2000
江岸,东立国际,128,3室2厅2卫,4800
江岸,东立国际,128,3室2厅2卫,4800
江岸,中胜国际,43,1室1厅1卫,1000
江岸,瑞云居,39,1室1厅1卫,1900
江岸,统建大江园南苑,124,3室2厅2卫,4500
江岸,汉口花园幽兰居,90,2室2厅1卫,2200
江岸,育才一村,90,3室1厅1卫,1600
江岸,田园小区,95,3室2厅2卫,2400
江岸,高雄小区,109,3室1厅1卫,2300
江岸,建银小区,93,2室1厅1卫,2200
江岸,台北二路,92,2室2厅1卫,2600
江岸,惠西小区,105,3室2厅1卫,2600
江岸,惠济社区(江岸),92,3室1厅1卫,2500
江岸,花桥一村,110,4室2厅1卫,2600
江岸,紫荆花园(江岸),107,3室1厅1卫,3800
江岸,怡康苑北区,105,2室2厅2卫,2800
江岸,百步华庭,93,2室2厅1卫,2500
江岸,永清路28号,105,3室2厅1卫,2600
江岸,湖北省邮电通讯设备厂宿舍,107,3室1厅1卫,2800
江岸,九万方保润小区,97,3室2厅1卫,2000
江岸,百合苑,92,2室2厅1卫,2300
江岸,怡康苑北区,101,2室1厅2卫,2500
江岸,花桥黄浦社区,93,3室1厅1卫,2000
江岸,武铁黄埔小区,100,2室2厅1卫,2100
江岸,惠西小区,103,2室1厅1卫,1800
江岸,金岛金桥壹号,43,1室0厅1卫,1800
江岸,百步亭金桥汇II期,72,2室1厅1卫,1500
江岸,城开二七城市广场,84,2室2厅1卫,2400
江岸,金岛金桥壹号,44,1室1厅1卫,2000
江岸,幸福时代三期,82,2室1厅1卫,2700
江岸,汇悦天地二期,87,4室1厅1卫,2300
江岸,汇悦天地二期,85,4室1厅1卫,2300
江岸,万锦江城,82,2室1厅1卫,2300
江岸,美联公园前,83,2室2厅1卫,2300
江岸,美联联邦生活区二期城仕,114,2室1厅2卫,2200
江岸,百步亭金桥汇II期,72,2室2厅1卫,2200
江岸,融创公园壹号,78,2室2厅1卫,2400
江岸,长投景城汉口年华,38,2室1厅2卫,2600
江岸,百步亭金桥汇II期,72,2室1厅1卫,2300
江岸,天伦华庭,73,2室1厅1卫,2500
江岸,众联天美国际,43,2室2厅2卫,2300
江岸,幸福时代,84,2室1厅0卫,2600
江岸,御才名仕,62,2室1厅1卫,2500
江岸,碧波大厦,89,2室2厅1卫,2200
江岸,文卉苑,80,2室2厅1卫,2400
江岸,悦秀苑,79,2室2厅1卫,2200
江岸,金岛金桥壹号,43,1室1厅1卫,2000
江岸,幸福时代,83,2室1厅1卫,2600
江岸,金色华府,87,2室1厅1卫,3500
江岸,尚都一品,84,2室1厅1卫,2300
江岸,凯信大厦,50,2室2厅1卫,2600
江岸,美联联邦生活区二期城仕,86,3室2厅1卫,2300
江岸,美联公园前,83,3室1厅1卫,2400
江岸,百步亭金桥汇II期,71,2室1厅1卫,2000
江岸,万锦江城,83,2室2厅1卫,2600
江岸,东立国际,87,2室1厅1卫,2700
江岸,凯旋名苑,82,2室2厅1卫,2500
江岸,金岛金桥壹号,43,1室1厅1卫,2000
江岸,金色华府,87,2室1厅1卫,4000
江岸,御才名仕,89,3室2厅1卫,3800
江岸,金色华府,87,2室1厅1卫,3500
江岸,星海蓝天,133,5室2厅3卫,4500
江岸,紫荆花园二期,140,3室2厅2卫,3800
江岸,金色华府,114,3室2厅2卫,4000
江岸,凯信大厦,50,3室2厅2卫,4200
江岸,百步亭金桥汇,116,3室2厅2卫,4000
江岸,幸福时代,83,2室1厅1卫,2800
江岸,御才名仕,85,2室1厅1卫,3600
江岸,香港路综合大楼,134,3室1厅1卫,3500
江岸,二七人家,85,5室2厅3卫,3500
江岸,晋合世家,176,4室2厅2卫,10000
江岸,百步亭金桥汇II期,560,6室2厅2卫,12800
江岸,航天双城,121,3室2厅1卫,5800
江岸,长投景城汉口年华,113,4室1厅1卫,3700
江岸,航天双城,77,2室1厅1卫,3400
江岸,百步龙庭,139,3室1厅2卫,3000
江岸,碧桂园蜜柚,55,4室1厅2卫,8000
江岸,金融街壹号,87,2室1厅1卫,3200
江岸,金色华府,124,3室2厅2卫,5500
江岸,统建大江园南苑,128,3室2厅2卫,4500
江岸,惠園大公馆,233,3室2厅2卫,9000
江岸,百步亭金桥汇,70,3室2厅2卫,11000
江岸,百步亭金桥汇II期,72,2室1厅1卫,3500
江岸,澳门银座,156,4室3厅1卫,5800
江岸,君安花园,84,2室2厅1卫,2200
江岸,美联公园前,83,2室1厅1卫,2200
江岸,碧桂园蜜柚,46,2室2厅1卫,2500
江岸,幸福时代,76,2室2厅1卫,2100
江岸,尚都一品,86,2室2厅1卫,2400
江岸,汉口花园幽兰居,84,2室2厅1卫,2300
江岸,美联公园前,86,3室2厅1卫,2200
江岸,东立国际,128,3室2厅2卫,4500
江岸,汇悦天地二期,85,2室2厅1卫,2400
江岸,汇悦天地二期,85,2室2厅1卫,2400
江岸,万锦江城,83,2室2厅1卫,2800
江岸,凯信大厦,64,3室0厅0卫,9000
江岸,君安花园,73,2室2厅1卫,2300
江岸,幸福时代,83,2室2厅1卫,2800
江岸,万锦江城,83,2室2厅1卫,2800
江岸,儿童医院家属区,82,2室1厅1卫,3200
江岸,东立国际,73,2室1厅1卫,2800
江岸,绿地汉口中心,113,3室2厅2卫,3300
江岸,新香港大厦,71,2室1厅1卫,2500
江岸,雅琪大厦,53,2室1厅1卫,1700
江岸,金色华府,123,3室2厅2卫,4800
江岸,国际百纳,73,3室1厅1卫,2400
江岸,金色华府,87,2室1厅1卫,3600
江岸,澳门路,75,2室1厅1卫,2600
江岸,王府花园,133,3室2厅2卫,4500
江岸,金岛金桥壹号,43,1室1厅1卫,2000
江岸,国际百纳,73,2室2厅1卫,2190
江岸,凯信大厦,75,3室2厅2卫,3000
江岸,东立国际,73,2室1厅1卫,3000
江岸,东立国际,87,2室2厅1卫,2900
江岸,奥林紫园,86,2室2厅1卫,2300
江岸,星悦城二期,82,2室1厅1卫,2200
江岸,百帝苑,123,3室2厅2卫,4500
江岸,幸福时代,82,2室1厅1卫,2500
江岸,凯信大厦,50,2室1厅1卫,46600
江岸,金岛金桥壹号,43,1室0厅1卫,2000
江岸,航天双城,77,2室1厅1卫,3200
江岸,百帝苑,132,3室2厅2卫,4500
江岸,幸福时代三期,130,5室1厅2卫,3000
江岸,惠園大公馆,202,4室2厅2卫,8900
江岸,长投景城汉口年华,38,3室1厅1卫,2700
江岸,金色华府,124,3室2厅2卫,5500
江岸,幸福湾二期,85,2室2厅1卫,2200
江岸,众联天美国际,43,3室2厅1卫,2400
江岸,百步亭金桥汇II期,72,2室2厅1卫,2400
江岸,航天双城,142,3室1厅2卫,5000
江岸,统建大江园南苑,155,3室2厅2卫,5000
